country,variety,points
France,Sauvignon Blanc,90
France,Cabernet Franc,90
France,Sauvignon Blanc,90
France,Bordeaux-style Red Blend,90
France,Rosé,85
France,Rosé,85
France,Rosé,85
France,Rhône-style White Blend,86
France,Champagne Blend,86
France,Carignan,86
France,Picpoul,86
France,Sparkling Blend,86
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Cabernet Franc,87
France,Pinot Gris,86
France,Pinot Blanc,86
France,Cabernet Franc,86
France,Pinot Blanc,86
France,Pinot Noir,86
France,Sparkling Blend,86
France,Bordeaux-style Red Blend,86
France,Rosé,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Mourvèdre,91
France,Bordeaux-style Red Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Bordeaux-style Red Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Sparkling Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Bordeaux-style Red Blend,87
France,Chardonnay,87
France,Rhône-style Red Blend,87
France,Melon,87
France,Sauvignon Blanc,90
France,Champagne Blend,90
France,Chenin Blanc,90
France,Bordeaux-style Red Blend,90
France,Merlot,90
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,85
France,Rosé,85
France,Rosé,84
France,Champagne Blend,86
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Rhône-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Sauvignon Blanc,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rosé,91
France,Rosé,91
France,Rosé,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Pinot Noir,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Pinot Noir,91
France,Champagne Blend,91
France,Chardonnay,91
France,Pinot Blanc,86
France,Pinot Blanc,86
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Gamay,87
France,Chardonnay,87
France,Gamay,87
France,Chardonnay,87
France,Rosé,87
France,Sparkling Blend,90
France,Rhône-style Red Blend,86
France,Champagne Blend,86
France,Champagne Blend,86
France,Rhône-style Red Blend,84
France,Rosé,84
France,Rosé,84
France,Rosé,84
France,Rosé,84
France,Rosé,84
France,Bordeaux-style Red Blend,91
France,Rosé,91
France,Rosé,91
France,Gewürztraminer,86
France,Pinot Noir,86
France,Pinot Noir,86
France,Riesling,86
France,Pinot Noir,86
France,Sylvaner,86
France,Bordeaux-style Red Blend,91
France,Rhône-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rhône-style Red Blend,91
France,Rhône-style White Blend,91
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,91
France,Champagne Blend,91
France,Pinot Noir,91
France,Bordeaux-style Red Blend,91
France,Chardonnay,91
France,Pinot Noir,91
France,Gamay,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Rhône-style Red Blend,87
France,Pinot Noir,87
France,Chardonnay,87
France,Champagne Blend,87
France,Rosé,87
France,Rhône-style Red Blend,87
France,Sauvignon Blanc,90
France,Rhône-style White Blend,86
France,Rhône-style Red Blend,86
France,Sparkling Blend,85
France,Rosé,83
France,Pinot Noir,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Pinot Noir,86
France,Pinot Blanc,86
France,Gewürztraminer,86
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Rosé,91
France,Bordeaux-style Red Blend,90
France,Muscadelle,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Chardonnay,91
France,Pinot Noir,91
France,Champagne Blend,91
France,Chardonnay,91
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Roussanne,90
France,Champagne Blend,90
France,Bordeaux-style Red Blend,87
France,Pinot Noir,87
France,Rhône-style Red Blend,87
France,Champagne Blend,87
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Pinot Noir,85
France,Pinot Noir,85
France,Pinot Noir,85
France,Rosé,83
France,Pinot Blanc,86
France,Pinot Noir,86
France,Sauvignon Blanc,86
France,Gewürztraminer,86
France,Sparkling Blend,86
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Rosé,90
France,Rosé,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Champagne Blend,90
France,Chardonnay,90
France,Chardonnay,90
France,Merlot,90
France,Tannat,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Pinot Noir,90
France,Champagne Blend,90
France,Chardonnay,90
France,Champagne Blend,90
France,Chardonnay,87
France,Chardonnay,87
France,Sparkling Blend,87
France,Chardonnay,87
France,Pineau d'Aunis,87
France,Pinot Noir,87
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Sauvignon Blanc,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sparkling Blend,85
France,Chardonnay,85
France,Tannat,95
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Marsanne,90
France,Marsanne,90
France,Cabernet Franc,86
France,Pinot Blanc,86
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Chardonnay,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Malbec,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Chardonnay,86
France,Chardonnay,86
France,Pinot Noir,86
France,Pinot Noir,85
France,Pinot Noir,85
France,Picpoul,85
France,Chenin Blanc,85
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Sauvignon Blanc,89
France,Sauvignon Blanc,85
France,White Blend,85
France,Rhône-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Tannat-Cabernet Franc,94
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Rosé,90
France,Bordeaux-style Red Blend,90
France,Rosé,90
France,Rosé,90
France,Bordeaux-style Red Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Chardonnay,90
France,Chardonnay,90
France,Bordeaux-style Red Blend,90
France,Verdelho,90
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Chardonnay,86
France,Pinot Noir,86
France,Chenin Blanc,86
France,Sauvignon Blanc,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sauvignon Blanc,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Roussanne,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sauvignon Blanc,89
France,Pinot Noir,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Merlot,89
France,Bordeaux-style Red Blend,89
France,Sparkling Blend,89
France,Sauvignon Blanc,89
France,Sauvignon Blanc,89
France,Champagne Blend,85
France,Sparkling Blend,84
France,Malbec-Tannat,93
France,Malbec,93
France,Malbec,93
France,Bordeaux-style Red Blend,93
France,Pinot Blanc,85
France,Pinot Gris,85
France,Sauvignon Blanc,85
France,Pinot Noir,85
France,Chardonnay,90
France,Syrah,90
France,Champagne Blend,90
France,Pinot Noir,90
France,Rosé,90
France,Chardonnay,90
France,Champagne Blend,90
France,Pinot Noir,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Pinot Noir,90
France,Rosé,90
France,Rosé,90
France,Rosé,90
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,82
France,Gamay,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Rhône-style Red Blend,86
France,Rosé,86
France,Chardonnay,86
France,Chardonnay,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sparkling Blend,84
France,Bordeaux-style Red Blend,89
France,Sauvignon Blanc,89
France,Champagne Blend,89
France,Bordeaux-style Red Blend,93
France,Malbec,93
France,Malbec,93
France,Malbec,92
France,Malbec,92
France,Pinot Blanc,85
France,Pinot Noir,85
France,Pinot Gris,85
France,Sparkling Blend,85
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Champagne Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Provence white blend,90
France,Champagne Blend,90
France,Pinot Noir,90
France,Rosé,89
France,Rhône-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rosé,89
France,Rosé,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,81
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,93
France,Gamay,86
France,Pineau d'Aunis,86
France,Rhône-style Red Blend,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Sauvignon Blanc,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Pinot Noir,84
France,Sparkling Blend,83
France,Sauvignon Blanc,89
France,Champagne Blend,89
France,Sparkling Blend,89
France,Bordeaux-style Red Blend,89
France,Merlot,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Malbec,92
France,Red Blend,92
France,Sparkling Blend,85
France,Gewürztraminer,85
France,Sauvignon Blanc,85
France,Alsace white blend,85
France,Sparkling Blend,90
France,Champagne Blend,90
France,Bordeaux-style Red Blend,89
France,Champagne Blend,89
France,Bordeaux-style Red Blend,89
France,Champagne Blend,89
France,Altesse,89
France,Pinot Noir,89
France,Chardonnay,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rosé,89
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,89
France,Gamay,86
France,Chardonnay,86
France,Chardonnay,86
France,Pinot Noir,86
France,Rosé,85
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Sparkling Blend,82
France,Chenin Blanc,89
France,Sauvignon Blanc,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Chenin Blanc,89
France,Malbec-Merlot,92
France,Malbec,91
France,Pinot Noir,84
France,Malbec,89
France,Pinot Noir,89
France,Champagne Blend,89
France,Jacquère,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rosé,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,93
France,Chardonnay,86
France,Gamay,86
France,Gamay,86
France,Sauvignon Blanc,85
France,Chardonnay,85
France,Chardonnay,85
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Sémillon,89
France,Bordeaux-style Red Blend,89
France,Pinot Noir,96
France,Pinot Noir,95
France,Pinot Noir,95
France,Chardonnay,95
France,Champagne Blend,89
France,Bordeaux-style Red Blend,89
France,Champagne Blend,89
France,Tannat-Cabernet,91
France,Bordeaux-style Red Blend,91
France,Malbec-Merlot,91
France,Malbec-Merlot,91
France,Bordeaux-style Red Blend,91
France,Malbec,91
France,Bordeaux-style Red Blend,88
France,Champagne Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Cabernet Franc,88
France,Sauvignon Blanc,88
France,Bordeaux-style Red Blend,88
France,Melon,88
France,Pinot Noir,84
France,Pinot Blanc,84
France,Rosé,89
France,Bordeaux-style Red Blend,89
France,Rosé,88
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rosé,85
France,Pinot Noir,85
France,Chardonnay,85
France,Cabernet Franc,85
France,Chardonnay,85
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Rhône-style White Blend,89
France,Pinot Noir,95
France,Pinot Noir,95
France,Chardonnay,95
France,Chardonnay,95
France,Pinot Noir,95
France,Chardonnay,95
France,Pinot Noir,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Chardonnay,94
France,Chardonnay,94
France,Pinot Noir,94
France,Chardonnay,94
France,Chardonnay,94
France,Malbec,91
France,Bordeaux-style White Blend,91
France,Red Blend,91
France,Malbec,91
France,Malbec-Merlot,91
France,Red Blend,91
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,97
France,Bordeaux-style White Blend,95
France,Pinot Noir,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,91
France,Sauvignon Blanc,90
France,Malbec,90
France,Petit Manseng,90
France,Cabernet Franc,90
France,Bordeaux-style White Blend,90
France,Tannat,90
France,Gros Manseng,88
France,Malbec,88
France,Red Blend,88
France,Chardonnay,88
France,Bordeaux-style Red Blend,88
France,Malbec-Merlot,88
France,Grenache,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Chardonnay,94
France,Pinot Noir,94
France,Pinot Noir,94
France,Chardonnay,94
France,Pinot Noir,94
France,Chardonnay,94
France,Chardonnay,94
France,Pinot Noir,94
France,Chardonnay,94
France,Pinot Noir,94
France,Chardonnay,93
France,Chardonnay,93
France,Bordeaux-style Red Blend,90
France,Malbec,90
France,White Blend,90
France,Rhône-style Red Blend,90
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style Red Blend,88
France,Sauvignon Blanc,88
France,Sauvignon Blanc,88
France,Cabernet Franc,88
France,Bordeaux-style Red Blend,95
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style White Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Pinot Noir,87
France,Chardonnay,87
France,Bordeaux-style White Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Merlot,87
France,Bordeaux-style White Blend,87
France,Malbec,88
France,White Blend,88
France,Carignan,89
France,Rhône-style Red Blend,89
France,Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Sauvignon Blanc,89
France,Bordeaux-style Red Blend,89
France,White Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Rhône-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,90
France,Chardonnay,90
France,Malbec,90
France,Rhône-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Pinot Noir,93
France,Chardonnay,93
France,Chardonnay,93
France,Pinot Noir,93
France,Pinot Noir,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Pinot Noir,87
France,Chardonnay,87
France,Pinot Noir,87
France,Malbec,88
France,Malbec,88
France,Red Blend,88
France,Malbec,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Tannat,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,87
France,Cabernet Franc,87
